2026-01-10 15:41:49,970 - preprocess.py:71 - log - INFO - Start training
2026-01-10 15:41:49,971 - preprocess.py:73 - log - INFO - GPU VRAM usage: 0.83 GB
2026-01-10 15:45:03,239 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 40, Sampled_Noeds: 431, Training loss: 3.3573, Time: 5.63s
2026-01-10 15:45:07,214 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 41, Sampled_Noeds: 304, Training loss: 3.4392, Time: 3.97s
2026-01-10 15:45:11,200 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 42, Sampled_Noeds: 305, Training loss: 3.3950, Time: 3.98s
2026-01-10 15:45:19,697 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 43, Sampled_Noeds: 651, Training loss: 3.3659, Time: 8.50s
2026-01-10 15:45:25,396 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 44, Sampled_Noeds: 436, Training loss: 3.3718, Time: 5.70s
2026-01-10 15:45:32,692 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 45, Sampled_Noeds: 557, Training loss: 3.3246, Time: 7.29s
2026-01-10 15:45:38,065 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 46, Sampled_Noeds: 412, Training loss: 3.3235, Time: 5.37s
2026-01-10 15:45:45,412 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 47, Sampled_Noeds: 564, Training loss: 3.4270, Time: 7.35s
2026-01-10 15:45:50,359 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 48, Sampled_Noeds: 381, Training loss: 3.3890, Time: 4.95s
2026-01-10 15:45:56,205 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 49, Sampled_Noeds: 449, Training loss: 3.3412, Time: 5.84s
2026-01-10 15:46:02,821 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 50, Sampled_Noeds: 507, Training loss: 3.3032, Time: 6.61s
2026-01-10 15:46:07,596 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 51, Sampled_Noeds: 365, Training loss: 3.4086, Time: 4.77s
2026-01-10 15:46:14,713 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 52, Sampled_Noeds: 548, Training loss: 3.2908, Time: 7.11s
2026-01-10 15:46:20,533 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 53, Sampled_Noeds: 449, Training loss: 3.3549, Time: 5.82s
2026-01-10 15:46:24,534 - preprocess.py:111 - log - INFO - Epoch: 0, Step: 54, Sampled_Noeds: 308, Training loss: 3.2770, Time: 4.00s
